time,values,Mode,Median,37percentile,50percentile
20/06/2016 16:15,163,,,,
20/06/2016 16:21,164,,,,
20/06/2016 16:25,165,,,,
20/06/2016 16:29,166,,,,
20/06/2016 16:37,167,,,,
20/06/2016 16:38,168,,,,
20/06/2016 17:17,169,,,,
20/06/2016 17:44,170,,,,
20/06/2016 18:14,171,,,,
20/06/2016 18:20,172,,,,
20/06/2016 18:54,173,,,,
20/06/2016 19:23,174,,,,
20/06/2016 23:11,175,,,,
21/06/2016 6:18,174,,,,
21/06/2016 7:09,173,,,,
21/06/2016 7:12,172,,,,
21/06/2016 7:13,171,,,,
21/06/2016 7:21,170,,,,
21/06/2016 7:27,169,,,,
21/06/2016 7:32,168,,,,
21/06/2016 7:38,167,,,,
21/06/2016 7:48,166,,,,
21/06/2016 7:49,165,,,,
21/06/2016 8:04,164,,,,
21/06/2016 8:10,163,,,,
21/06/2016 8:13,162,,,,
21/06/2016 8:14,161,,,,
21/06/2016 8:23,160,,,,
21/06/2016 8:26,159,,,,
21/06/2016 8:29,158,,,,
21/06/2016 8:31,157,,,,
21/06/2016 8:38,156,,,,
21/06/2016 8:42,155,,,,
21/06/2016 8:51,154,,,,
21/06/2016 8:54,153,,,,
21/06/2016 8:58,152,,,,
21/06/2016 8:59,151,,,,
21/06/2016 9:02,150,,,,
21/06/2016 9:14,149,,,,
21/06/2016 9:17,148,,,,
21/06/2016 9:22,147,,,,
21/06/2016 9:25,146,,,,
21/06/2016 9:31,145,,,,
21/06/2016 9:38,144,,,,
21/06/2016 9:39,141,,,,
21/06/2016 9:40,140,,,,
21/06/2016 9:42,139,,,,
21/06/2016 9:47,138,,,,
21/06/2016 9:49,137,,,,
21/06/2016 9:54,136,,,,
21/06/2016 9:57,135,,,,
21/06/2016 10:57,134,,,,
21/06/2016 10:58,133,,,,
21/06/2016 14:01,134,,,,
21/06/2016 14:03,135,,,,
21/06/2016 14:04,136,,,,
21/06/2016 14:06,137,,,,
21/06/2016 14:19,138,,,,
21/06/2016 14:23,139,,,,
21/06/2016 14:44,140,,,,
21/06/2016 14:45,141,,,,
21/06/2016 14:46,142,,,,
21/06/2016 14:47,143,,,,
21/06/2016 14:49,144,,,,
21/06/2016 14:52,145,,,,
21/06/2016 14:53,146,,,,
21/06/2016 15:04,147,,,,
21/06/2016 15:34,148,,,,
21/06/2016 15:36,149,,,,
21/06/2016 15:41,150,,,,
21/06/2016 15:43,151,,,,
21/06/2016 15:48,152,,,,
21/06/2016 16:08,153,,,,
21/06/2016 16:23,154,,,,
21/06/2016 16:26,155,,,,
21/06/2016 16:30,156,,,,
21/06/2016 16:40,157,,,,
21/06/2016 16:41,158,,,,
21/06/2016 16:43,159,,,,
21/06/2016 16:51,160,,,,
21/06/2016 16:54,161,,,,
21/06/2016 16:59,162,,,,
21/06/2016 17:09,163,,,,
21/06/2016 17:44,164,,,,
21/06/2016 17:45,165,,,,
21/06/2016 17:49,166,,,,
21/06/2016 17:50,167,,,,
21/06/2016 17:56,168,,,,
21/06/2016 18:16,169,,,,
21/06/2016 18:21,170,,,,
21/06/2016 18:28,171,,,,
21/06/2016 18:32,172,,,,
21/06/2016 18:58,173,,,,
21/06/2016 19:03,174,,,,
21/06/2016 19:21,175,,,,
21/06/2016 19:39,176,,,,
21/06/2016 19:55,177,,,,
21/06/2016 20:05,178,,,,
21/06/2016 21:10,179,,,,
22/06/2016 6:23,178,,,,
22/06/2016 7:10,177,,,,
22/06/2016 7:31,176,,,,
22/06/2016 7:49,175,,,,
22/06/2016 7:52,174,,,,
22/06/2016 7:57,173,,,,
22/06/2016 8:03,171,,,,
22/06/2016 8:05,170,,,,
22/06/2016 8:14,169,,,,
22/06/2016 8:15,168,,,,
22/06/2016 8:32,166,,,,
22/06/2016 8:35,165,,,,
22/06/2016 8:36,164,,,,
22/06/2016 8:39,163,,,,
22/06/2016 8:48,162,,,,
22/06/2016 8:55,161,,,,
22/06/2016 8:57,160,,,,
22/06/2016 8:58,159,,,,
22/06/2016 9:02,158,,,,
22/06/2016 9:04,156,,,,
22/06/2016 9:06,155,,,,
22/06/2016 9:08,154,,,,
22/06/2016 9:12,153,,,,
22/06/2016 9:16,152,,,,
22/06/2016 9:18,150,,,,
22/06/2016 9:19,149,,,,
22/06/2016 9:21,148,,,,
22/06/2016 9:28,147,,,,
22/06/2016 9:29,146,,,,
22/06/2016 9:41,145,,,,
22/06/2016 9:45,144,,,,
22/06/2016 9:49,142,,,,
22/06/2016 9:51,141,,,,
22/06/2016 9:55,140,,,,
22/06/2016 9:59,139,,,,
22/06/2016 10:00,138,,,,
22/06/2016 14:00,139,,,,
22/06/2016 14:01,140,,,,
22/06/2016 14:06,141,,,,
22/06/2016 14:10,142,,,,
22/06/2016 14:15,143,,,,
22/06/2016 14:16,144,,,,
22/06/2016 14:35,145,,,,
22/06/2016 14:36,146,,,,
22/06/2016 14:59,147,,,,
22/06/2016 15:01,148,,,,
22/06/2016 15:07,149,,,,
22/06/2016 15:18,151,,,,
22/06/2016 15:24,152,,,,
22/06/2016 15:26,153,,,,
22/06/2016 15:32,154,,,,
22/06/2016 15:39,155,,,,
22/06/2016 15:41,156,,,,
22/06/2016 15:47,157,,,,
22/06/2016 15:49,158,,,,
22/06/2016 15:56,160,,,,
22/06/2016 16:00,161,,,,
22/06/2016 16:14,162,,,,
22/06/2016 16:17,163,,,,
22/06/2016 16:37,164,,,,
22/06/2016 16:54,165,,,,
22/06/2016 16:59,166,,,,
22/06/2016 17:01,167,,,,
22/06/2016 17:02,168,,,,
22/06/2016 17:05,169,,,,
22/06/2016 17:06,170,,,,
22/06/2016 17:11,171,,,,
22/06/2016 17:13,173,,,,
22/06/2016 17:45,174,,,,
22/06/2016 17:46,175,,,,
22/06/2016 17:48,176,,,,
22/06/2016 17:52,177,,,,
22/06/2016 18:03,178,,,,
22/06/2016 18:44,179,,,,
23/06/2016 5:45,178,,,,
23/06/2016 5:56,177,,,,
23/06/2016 6:20,176,,,,
23/06/2016 6:58,175,,,,
23/06/2016 7:08,174,,,,
23/06/2016 7:27,173,,,,
23/06/2016 7:38,172,,,,
23/06/2016 7:59,170,,,,
23/06/2016 8:14,169,,,,
23/06/2016 8:21,168,,,,
23/06/2016 8:26,167,,,,
23/06/2016 8:30,166,,,,
23/06/2016 8:31,165,,,,
23/06/2016 8:41,163,,,,
23/06/2016 8:47,162,,,,
23/06/2016 8:53,161,,,,
23/06/2016 8:56,160,,,,
23/06/2016 8:57,159,,,,
23/06/2016 8:58,158,,,,
23/06/2016 9:00,156,,,,
23/06/2016 9:01,155,,,,
23/06/2016 9:24,154,,,,
23/06/2016 9:28,153,,,,
23/06/2016 9:32,152,,,,
23/06/2016 9:33,151,,,,
23/06/2016 9:35,150,,,,
23/06/2016 9:43,149,,,,
23/06/2016 9:45,148,,,,
23/06/2016 9:48,147,,,,
23/06/2016 9:49,146,,,,
23/06/2016 9:53,145,,,,
23/06/2016 9:54,144,,,,
23/06/2016 9:55,143,,,,
23/06/2016 9:57,142,,,,
23/06/2016 14:34,144,,,,
23/06/2016 14:44,145,,,,
23/06/2016 14:46,146,,,,
23/06/2016 14:55,147,,,,
23/06/2016 14:59,148,,,,
23/06/2016 15:00,149,,,,
23/06/2016 15:01,150,,,,
23/06/2016 15:07,151,,,,
23/06/2016 15:38,152,,,,
23/06/2016 15:46,153,,,,
23/06/2016 15:52,154,,,,
23/06/2016 15:55,155,,,,
23/06/2016 16:07,156,,,,
23/06/2016 16:10,157,,,,
23/06/2016 16:35,158,,,,
23/06/2016 16:43,159,,,,
23/06/2016 17:12,160,,,,
23/06/2016 17:19,161,,,,
23/06/2016 17:25,162,,,,
23/06/2016 17:32,163,,,,
23/06/2016 17:43,164,,,,
23/06/2016 17:53,165,,,,
23/06/2016 18:06,166,,,,
23/06/2016 18:16,167,,,,
23/06/2016 18:20,168,,,,
23/06/2016 18:26,169,,,,
23/06/2016 18:40,170,,,,
23/06/2016 18:45,171,,,,
23/06/2016 19:11,172,,,,
23/06/2016 20:07,173,,,,
23/06/2016 20:24,174,,,,
23/06/2016 20:44,175,,,,
23/06/2016 20:52,176,,,,
23/06/2016 21:45,177,,,,
24/06/2016 6:29,176,,,,
24/06/2016 7:20,175,,,,
24/06/2016 7:21,174,,,,
24/06/2016 7:35,173,,,,
24/06/2016 8:11,172,,,,
24/06/2016 8:27,171,,,,
24/06/2016 8:31,170,,,,
24/06/2016 8:36,169,,,,
24/06/2016 8:44,168,,,,
24/06/2016 8:52,167,,,,
24/06/2016 9:29,166,,,,
24/06/2016 9:38,165,,,,
24/06/2016 9:57,164,,,,
24/06/2016 9:59,163,,,,
24/06/2016 14:02,164,,,,
24/06/2016 14:07,165,,,,
24/06/2016 14:21,166,,,,
24/06/2016 14:34,167,,,,
24/06/2016 15:23,168,,,,
24/06/2016 15:33,169,,,,
24/06/2016 15:45,170,,,,
24/06/2016 15:56,171,,,,
24/06/2016 16:23,172,,,,
24/06/2016 16:40,173,,,,
24/06/2016 16:45,174,,,,
24/06/2016 17:00,175,,,,
24/06/2016 17:44,176,,,,
24/06/2016 19:42,177,,,,
24/06/2016 19:54,178,,,,
25/06/2016 6:16,177,,,,
25/06/2016 6:30,176,,,,
25/06/2016 7:15,175,,,,
25/06/2016 7:21,174,,,,
25/06/2016 7:24,173,,,,
25/06/2016 7:25,172,,,,
25/06/2016 7:50,171,,,,
25/06/2016 8:11,170,,,,
25/06/2016 8:13,169,,,,
25/06/2016 8:15,168,,,,
25/06/2016 8:28,167,,,,
25/06/2016 8:29,166,,,,
25/06/2016 8:31,165,,,,
25/06/2016 8:32,163,,,,
25/06/2016 8:35,162,,,,
25/06/2016 8:41,161,,,,
25/06/2016 8:48,159,,,,
25/06/2016 8:49,158,,,,
25/06/2016 8:53,156,,,,
25/06/2016 8:55,155,,,,
25/06/2016 9:00,154,,,,
25/06/2016 9:01,153,,,,
25/06/2016 9:02,152,,,,
25/06/2016 9:06,151,,,,
25/06/2016 9:09,150,,,,
25/06/2016 9:12,149,,,,
25/06/2016 9:14,148,,,,
25/06/2016 9:26,147,,,,
25/06/2016 9:27,146,,,,
25/06/2016 9:29,145,,,,
25/06/2016 9:30,144,,,,
25/06/2016 9:32,142,,,,
25/06/2016 9:35,141,,,,
25/06/2016 9:36,140,,,,
25/06/2016 9:37,139,,,,
25/06/2016 9:43,138,,,,
25/06/2016 9:53,137,,,,
25/06/2016 9:59,136,,,,
25/06/2016 10:08,135,,,,
25/06/2016 10:14,134,,,,
25/06/2016 14:12,135,,,,
25/06/2016 14:14,136,,,,
25/06/2016 14:16,137,,,,
25/06/2016 14:17,138,,,,
25/06/2016 14:24,139,,,,
25/06/2016 14:34,140,,,,
25/06/2016 14:40,141,,,,
25/06/2016 14:47,142,,,,
25/06/2016 14:48,143,,,,
25/06/2016 14:49,144,,,,
25/06/2016 14:50,145,,,,
25/06/2016 15:01,146,,,,
25/06/2016 15:07,147,,,,
25/06/2016 15:18,148,,,,
25/06/2016 15:28,150,,,,
25/06/2016 15:34,151,,,,
25/06/2016 15:36,153,,,,
25/06/2016 15:38,154,,,,
25/06/2016 15:43,155,,,,
25/06/2016 15:53,156,,,,
25/06/2016 15:55,157,,,,
25/06/2016 15:59,158,,,,
25/06/2016 16:00,159,,,,
25/06/2016 16:04,160,,,,
25/06/2016 16:05,161,,,,
25/06/2016 16:12,162,,,,
25/06/2016 16:13,163,,,,
25/06/2016 16:24,164,,,,
25/06/2016 16:29,165,,,,
25/06/2016 16:35,166,,,,
25/06/2016 16:37,167,,,,
25/06/2016 16:41,168,,,,
25/06/2016 16:52,169,,,,
25/06/2016 17:08,170,,,,
25/06/2016 17:11,171,,,,
25/06/2016 17:15,173,,,,
25/06/2016 17:30,174,,,,
25/06/2016 18:11,175,,,,
25/06/2016 18:36,176,,,,
25/06/2016 19:07,177,,,,
25/06/2016 19:08,178,,,,
25/06/2016 19:27,179,,,,
25/06/2016 19:30,180,,,,
25/06/2016 20:36,181,,,,
25/06/2016 21:06,182,,,,
26/06/2016 5:59,181,,,,
26/06/2016 6:14,180,,,,
26/06/2016 6:52,179,,,,
26/06/2016 6:55,178,,,,
26/06/2016 7:05,177,,,,
26/06/2016 7:23,176,,,,
26/06/2016 7:27,175,,,,
26/06/2016 7:29,174,,,,
26/06/2016 7:37,173,,,,
26/06/2016 7:38,172,,,,
26/06/2016 7:48,171,,,,
26/06/2016 8:00,170,,,,
26/06/2016 8:03,169,,,,
26/06/2016 8:05,168,,,,
26/06/2016 8:06,167,,,,
26/06/2016 8:12,166,,,,
26/06/2016 8:29,165,,,,
26/06/2016 8:31,164,,,,
26/06/2016 8:57,163,,,,
26/06/2016 8:59,162,,,,
26/06/2016 9:02,161,,,,
26/06/2016 9:03,160,,,,
26/06/2016 9:10,159,,,,
26/06/2016 9:12,158,,,,
26/06/2016 9:17,157,,,,
26/06/2016 9:21,156,,,,
26/06/2016 9:30,155,,,,
26/06/2016 9:35,153,,,,
26/06/2016 9:36,152,,,,
26/06/2016 9:38,151,,,,
26/06/2016 9:39,150,,,,
26/06/2016 9:40,149,,,,
26/06/2016 9:47,148,,,,
26/06/2016 9:48,147,,,,
26/06/2016 9:53,146,,,,
26/06/2016 9:54,145,,,,
26/06/2016 10:25,144,,,,
26/06/2016 11:16,143,,,,
26/06/2016 14:05,144,,,,
26/06/2016 14:13,145,,,,
26/06/2016 14:18,146,,,,
26/06/2016 14:27,147,,,,
26/06/2016 14:28,148,,,,
26/06/2016 14:34,149,,,,
26/06/2016 14:45,150,,,,
26/06/2016 14:58,151,,,,
26/06/2016 15:12,152,,,,
26/06/2016 15:18,153,,,,
26/06/2016 15:20,154,,,,
26/06/2016 15:21,155,,,,
26/06/2016 15:24,156,,,,
26/06/2016 15:29,157,,,,
26/06/2016 15:31,158,,,,
26/06/2016 15:43,160,,,,
26/06/2016 16:00,161,,,,
26/06/2016 16:04,162,,,,
26/06/2016 16:05,163,,,,
26/06/2016 16:21,164,,,,
26/06/2016 16:24,165,,,,
26/06/2016 16:29,166,,,,
26/06/2016 16:37,167,,,,
26/06/2016 16:42,169,,,,
26/06/2016 17:03,170,,,,
26/06/2016 17:07,171,,,,
26/06/2016 17:11,172,,,,
26/06/2016 17:17,173,,,,
26/06/2016 17:31,174,,,,
26/06/2016 17:35,175,,,,
26/06/2016 17:40,176,,,,
26/06/2016 17:47,177,,,,
26/06/2016 17:48,178,,,,
26/06/2016 17:58,179,,,,
26/06/2016 18:35,180,,,,
26/06/2016 18:59,181,,,,
26/06/2016 19:12,182,,,,
26/06/2016 19:22,183,,,,
27/06/2016 5:23,182,,,,
27/06/2016 6:18,181,,,,
27/06/2016 6:44,180,,,,
27/06/2016 6:53,179,,,,
27/06/2016 7:02,178,,,,
27/06/2016 7:48,177,,,,
27/06/2016 8:07,176,,,,
27/06/2016 8:15,175,,,,
27/06/2016 8:25,174,,,,
27/06/2016 8:37,172,,,,
27/06/2016 8:53,171,,,,
27/06/2016 8:54,170,,,,
27/06/2016 9:13,169,,,,
27/06/2016 9:15,168,,,,
27/06/2016 9:26,167,,,,
27/06/2016 9:27,166,,,,
27/06/2016 9:30,165,,,,
27/06/2016 9:33,164,,,,
27/06/2016 9:40,163,,,,
27/06/2016 9:44,162,,,,
27/06/2016 9:46,161,,,,
27/06/2016 9:47,160,,,,
27/06/2016 9:55,159,,,,
27/06/2016 9:58,158,,,,
27/06/2016 14:06,159,,,,
27/06/2016 14:15,160,,,,
27/06/2016 14:16,161,,,,
27/06/2016 14:19,162,,,,
27/06/2016 14:28,163,,,,
27/06/2016 14:31,164,,,,
27/06/2016 14:58,165,,,,
27/06/2016 15:00,166,,,,
27/06/2016 15:01,167,,,,
27/06/2016 15:07,168,,,,
27/06/2016 15:24,169,,,,
27/06/2016 15:32,170,,,,
27/06/2016 15:46,171,,,,
27/06/2016 15:47,172,,,,
27/06/2016 16:04,173,,,,
27/06/2016 16:19,174,,,,
27/06/2016 16:35,175,,,,
27/06/2016 16:43,176,,,,
27/06/2016 16:47,177,,,,
27/06/2016 17:47,178,,,,
27/06/2016 18:00,179,,,,
27/06/2016 19:45,180,,,,
27/06/2016 21:04,181,,,,
28/06/2016 6:32,180,,,,
28/06/2016 7:12,179,,,,
28/06/2016 7:30,178,,,,
28/06/2016 7:57,177,,,,
28/06/2016 8:08,176,,,,
28/06/2016 8:18,175,,,,
28/06/2016 8:21,174,,,,
28/06/2016 8:41,173,,,,
28/06/2016 8:46,172,,,,
28/06/2016 8:48,171,,,,
28/06/2016 8:50,170,,,,
28/06/2016 8:58,169,,,,
28/06/2016 9:00,168,,,,
28/06/2016 9:12,167,,,,
28/06/2016 9:14,166,,,,
28/06/2016 9:20,165,,,,
28/06/2016 9:23,163,,,,
28/06/2016 9:26,162,,,,
28/06/2016 9:30,161,,,,
28/06/2016 9:31,160,,,,
28/06/2016 9:33,159,,,,
28/06/2016 9:35,158,,,,
28/06/2016 9:42,157,,,,
28/06/2016 9:44,156,,,,
28/06/2016 9:47,155,,,,
28/06/2016 9:52,154,,,,
28/06/2016 9:56,153,,,,
28/06/2016 9:58,152,,,,
28/06/2016 14:01,153,,,,
28/06/2016 14:03,154,,,,
28/06/2016 14:10,155,,,,
28/06/2016 14:17,156,,,,
28/06/2016 14:18,157,,,,
28/06/2016 14:46,158,,,,
28/06/2016 14:50,159,,,,
28/06/2016 14:51,160,,,,
28/06/2016 14:56,161,,,,
28/06/2016 15:11,162,,,,
28/06/2016 15:23,163,,,,
28/06/2016 15:40,164,,,,
28/06/2016 15:41,165,,,,
28/06/2016 15:52,166,,,,
28/06/2016 15:53,167,,,,
28/06/2016 15:57,168,,,,
28/06/2016 16:02,169,,,,
28/06/2016 16:16,170,,,,
28/06/2016 16:39,171,,,,
28/06/2016 17:01,172,,,,
28/06/2016 17:06,173,,,,
28/06/2016 17:12,175,,,,
28/06/2016 17:59,176,,,,
28/06/2016 18:04,177,,,,
28/06/2016 18:45,178,,,,
28/06/2016 19:06,179,,,,
28/06/2016 19:07,180,,,,
28/06/2016 19:09,181,,,,
29/06/2016 7:32,180,,,,
29/06/2016 7:37,179,,,,
29/06/2016 8:08,178,,,,
29/06/2016 8:26,177,,,,
29/06/2016 8:27,176,,,,
29/06/2016 8:28,175,,,,
29/06/2016 9:00,174,,,,
29/06/2016 9:10,172,,,,
29/06/2016 9:20,171,,,,
29/06/2016 9:23,170,,,,
29/06/2016 9:25,169,,,,
29/06/2016 9:42,168,,,,
29/06/2016 9:44,167,,,,
29/06/2016 9:45,166,,,,
29/06/2016 10:46,165,,,,
29/06/2016 14:51,166,,,,
29/06/2016 15:35,167,,,,
29/06/2016 15:51,168,,,,
29/06/2016 16:00,169,,,,
29/06/2016 16:06,170,,,,
29/06/2016 16:27,171,,,,
29/06/2016 16:32,172,,,,
29/06/2016 17:20,173,,,,
29/06/2016 17:32,174,,,,
29/06/2016 17:35,175,,,,
29/06/2016 17:54,176,,,,
29/06/2016 17:57,177,,,,
29/06/2016 18:36,178,,,,
30/06/2016 5:53,177,,,,
30/06/2016 6:08,176,,,,
30/06/2016 7:20,175,,,,
30/06/2016 7:24,174,,,,
30/06/2016 7:38,173,,,,
30/06/2016 7:41,172,,,,
30/06/2016 7:58,171,,,,
30/06/2016 8:04,170,,,,
30/06/2016 8:12,169,,,,
30/06/2016 8:26,168,,,,
30/06/2016 8:27,167,,,,
30/06/2016 8:28,166,,,,
30/06/2016 8:36,165,,,,
30/06/2016 8:38,164,,,,
30/06/2016 8:40,163,,,,
30/06/2016 8:41,162,,,,
30/06/2016 8:47,161,,,,
30/06/2016 8:50,160,,,,
30/06/2016 8:59,159,,,,
30/06/2016 9:00,158,,,,
30/06/2016 9:02,157,,,,
30/06/2016 9:06,156,,,,
30/06/2016 9:15,154,,,,
30/06/2016 9:17,153,,,,
30/06/2016 9:27,152,,,,
30/06/2016 9:30,151,,,,
30/06/2016 9:33,150,,,,
30/06/2016 9:42,149,,,,
30/06/2016 9:46,147,,,,
30/06/2016 9:47,146,,,,
30/06/2016 9:49,145,,,,
30/06/2016 9:56,144,,,,
30/06/2016 9:57,143,,,,
30/06/2016 10:07,142,,,,
30/06/2016 10:58,141,,,,
30/06/2016 11:01,140,,,,
30/06/2016 14:04,141,,,,
30/06/2016 14:08,142,,,,
30/06/2016 14:11,143,,,,
30/06/2016 14:13,144,,,,
30/06/2016 14:27,146,,,,
30/06/2016 14:30,147,,,,
30/06/2016 14:31,148,,,,
30/06/2016 14:35,149,,,,
30/06/2016 14:36,150,,,,
30/06/2016 14:40,151,,,,
30/06/2016 14:45,152,,,,
30/06/2016 14:46,153,,,,
30/06/2016 14:47,154,,,,
30/06/2016 14:53,155,,,,
30/06/2016 15:01,156,,,,
30/06/2016 15:10,157,,,,
30/06/2016 15:18,158,,,,
30/06/2016 15:32,159,,,,
30/06/2016 15:36,160,,,,
30/06/2016 15:39,161,,,,
30/06/2016 15:40,163,,,,
30/06/2016 15:42,164,,,,
30/06/2016 15:43,165,,,,
30/06/2016 15:49,166,,,,
30/06/2016 15:51,167,,,,
30/06/2016 15:54,168,,,,
30/06/2016 15:58,169,,,,
30/06/2016 16:18,170,,,,
30/06/2016 16:28,171,,,,
30/06/2016 16:56,172,,,,
30/06/2016 17:01,173,,,,
30/06/2016 17:06,174,,,,
30/06/2016 17:10,175,,,,
30/06/2016 17:52,176,,,,
30/06/2016 17:59,177,,,,
30/06/2016 18:16,178,,,,
30/06/2016 18:35,179,,,,
30/06/2016 21:32,180,,,,
30/06/2016 21:50,181,,,,
1/07/2016 6:59,180,,,,
1/07/2016 7:20,179,,,,
1/07/2016 7:37,178,,,,
1/07/2016 7:50,177,,,,
1/07/2016 8:19,176,,,,
1/07/2016 8:24,174,,,,
1/07/2016 8:29,173,,,,
1/07/2016 8:31,172,,,,
1/07/2016 8:40,171,,,,
1/07/2016 8:57,170,,,,
1/07/2016 8:59,169,,,,
1/07/2016 9:06,168,,,,
1/07/2016 9:22,167,,,,
1/07/2016 9:30,166,,,,
1/07/2016 9:35,165,,,,
1/07/2016 9:39,164,,,,
1/07/2016 9:42,163,,,,
1/07/2016 9:57,162,,,,
1/07/2016 10:29,161,,,,
1/07/2016 14:12,162,,,,
1/07/2016 14:13,163,,,,
1/07/2016 14:19,164,,,,
1/07/2016 14:20,165,,,,
1/07/2016 14:28,166,,,,
1/07/2016 14:30,167,,,,
1/07/2016 14:32,168,,,,
1/07/2016 14:50,169,,,,
1/07/2016 15:03,171,,,,
1/07/2016 15:13,172,,,,
1/07/2016 15:32,173,,,,
1/07/2016 16:07,174,,,,
1/07/2016 17:24,175,,,,
1/07/2016 18:13,176,,,,
1/07/2016 18:34,178,,,,
1/07/2016 19:07,179,,,,
1/07/2016 21:16,180,,,,
2/07/2016 6:32,179,,,,
2/07/2016 8:03,178,,,,
2/07/2016 8:15,177,,,,
2/07/2016 8:21,176,,,,
2/07/2016 8:26,175,,,,
2/07/2016 8:28,174,,,,
2/07/2016 8:30,173,,,,
2/07/2016 8:34,172,,,,
2/07/2016 8:35,171,,,,
2/07/2016 8:39,170,,,,
2/07/2016 8:46,169,,,,
2/07/2016 8:49,168,,,,
2/07/2016 8:50,167,,,,
2/07/2016 8:53,166,,,,
2/07/2016 8:59,165,,,,
2/07/2016 9:05,164,,,,
2/07/2016 9:07,163,,,,
2/07/2016 9:09,162,,,,
2/07/2016 9:13,161,,,,
2/07/2016 9:18,160,,,,
2/07/2016 9:20,159,,,,
2/07/2016 9:27,158,,,,
2/07/2016 9:33,156,,,,
2/07/2016 9:34,155,,,,
2/07/2016 9:36,154,,,,
2/07/2016 9:37,153,,,,
2/07/2016 9:43,152,,,,
2/07/2016 9:47,151,,,,
2/07/2016 9:49,150,,,,
2/07/2016 9:50,149,,,,
2/07/2016 11:27,148,,,,
2/07/2016 14:01,149,,,,
2/07/2016 14:06,150,,,,
2/07/2016 14:07,151,,,,
2/07/2016 14:10,152,,,,
2/07/2016 14:13,153,,,,
2/07/2016 14:22,154,,,,
2/07/2016 14:42,155,,,,
2/07/2016 14:46,156,,,,
2/07/2016 14:52,157,,,,
2/07/2016 15:00,158,,,,
2/07/2016 15:21,160,,,,
2/07/2016 15:27,162,,,,
2/07/2016 15:38,163,,,,
2/07/2016 15:39,164,,,,
2/07/2016 15:40,165,,,,
2/07/2016 15:42,166,,,,
2/07/2016 15:45,167,,,,
2/07/2016 15:49,168,,,,
2/07/2016 15:51,169,,,,
2/07/2016 15:56,170,,,,
2/07/2016 16:46,171,,,,
2/07/2016 16:53,172,,,,
2/07/2016 17:05,173,,,,
2/07/2016 17:17,174,,,,
2/07/2016 17:19,175,,,,
2/07/2016 17:20,176,,,,
2/07/2016 17:21,177,,,,
2/07/2016 17:27,178,,,,
2/07/2016 17:32,179,,,,
2/07/2016 17:37,180,,,,
2/07/2016 19:25,181,,,,
2/07/2016 20:42,182,,,,
2/07/2016 21:13,183,,,,
3/07/2016 5:38,182,,,,
3/07/2016 7:17,181,,,,
3/07/2016 7:26,180,,,,
3/07/2016 7:34,179,,,,
3/07/2016 7:47,178,,,,
3/07/2016 7:48,177,,,,
3/07/2016 7:53,176,,,,
3/07/2016 8:05,175,,,,
3/07/2016 8:06,174,,,,
3/07/2016 8:10,173,,,,
3/07/2016 8:19,172,,,,
3/07/2016 8:20,171,,,,
3/07/2016 8:23,170,,,,
3/07/2016 8:25,169,,,,
3/07/2016 8:27,168,,,,
3/07/2016 8:30,167,,,,
3/07/2016 8:34,166,,,,
3/07/2016 8:37,164,,,,
3/07/2016 8:41,163,,,,
3/07/2016 8:44,162,,,,
3/07/2016 8:48,161,,,,
3/07/2016 8:58,160,,,,
3/07/2016 9:02,159,,,,
3/07/2016 9:06,158,,,,
3/07/2016 9:16,157,,,,
3/07/2016 9:17,156,,,,
3/07/2016 9:18,155,,,,
3/07/2016 9:24,154,,,,
3/07/2016 9:26,152,,,,
3/07/2016 9:32,151,,,,
3/07/2016 9:33,150,,,,
3/07/2016 9:43,149,,,,
3/07/2016 9:49,148,,,,
3/07/2016 9:51,146,,,,
3/07/2016 9:57,145,,,,
3/07/2016 10:00,144,,,,
3/07/2016 10:23,143,,,,
3/07/2016 10:26,142,,,,
3/07/2016 14:04,143,,,,
3/07/2016 14:24,144,,,,
3/07/2016 14:30,145,,,,
3/07/2016 14:42,146,,,,
3/07/2016 14:57,147,,,,
3/07/2016 15:03,148,,,,
3/07/2016 15:07,149,,,,
3/07/2016 15:17,150,,,,
3/07/2016 15:18,151,,,,
3/07/2016 15:30,152,,,,
3/07/2016 15:37,153,,,,
3/07/2016 15:47,154,,,,
3/07/2016 16:08,155,,,,
3/07/2016 16:11,156,,,,
3/07/2016 16:23,157,,,,
3/07/2016 16:40,158,,,,
3/07/2016 17:11,159,,,,
3/07/2016 17:34,160,,,,
3/07/2016 17:36,161,,,,
3/07/2016 18:31,163,,,,
3/07/2016 21:04,164,,,,
4/07/2016 6:47,163,,,,
4/07/2016 7:55,160,,,,
4/07/2016 7:57,159,,,,
4/07/2016 8:05,158,,,,
4/07/2016 8:07,156,,,,
4/07/2016 8:17,155,,,,
4/07/2016 8:19,154,,,,
4/07/2016 8:23,153,,,,
4/07/2016 8:39,152,,,,
4/07/2016 8:40,151,,,,
4/07/2016 8:51,150,,,,
4/07/2016 8:54,149,,,,
4/07/2016 8:57,148,,,,
4/07/2016 9:03,147,,,,
4/07/2016 9:05,145,,,,
4/07/2016 9:07,144,,,,
4/07/2016 9:09,143,,,,
4/07/2016 9:18,142,,,,
4/07/2016 9:20,141,,,,
4/07/2016 9:30,140,,,,
4/07/2016 9:39,139,,,,
4/07/2016 9:49,138,,,,
4/07/2016 9:53,137,,,,
4/07/2016 9:58,136,,,,
4/07/2016 14:01,137,,,,
4/07/2016 14:04,138,,,,
